text,label
"But as they say, when the going gets tough, the tough get going and Parnell & Theron proved just that",neu
He came in at a time when SL were struggling at 123/4,neu
"However, the turning point of the match occurred when Hansra came to the crease",neu
Wilson will consider himself very unlucky after being dismissed under controversial circumstances and the UDRS debate will rage on,neu
Both teams had their chances of closing the game out but the momentum kept shifting repeatedly and SA held their nerves,neu
Phew! Let me catch my breath,neu
Bishoo was the star as he snapped up four wickets,neu
This has been a nerve-wracking encounter to say the least,neu
But Swann and Shahzad held their nerves and this was a fitting end to an evenly contested game,neu
"Ladies and Gentlemen, the word choke has a new meaning in all dictionaries",neu
The new meaning reads South Africa,neu
Only they could conspire to lose from a winning situation,neu
"It looked great at 124/3, but they lost 4 wickets for just just three runs",neu
He had Smith all at sea against his ripping off-breaks,neu
"Then, a sea-saw battle started",neu
"In came captain Shakib Al Hasan, with a world of pressure on his shoulders",neu
"Well, they must be cursing themselves now",neu
Don't ever leave the stadium when England is playing! Bangladesh found an unexpected hero with the bat in the form of Shafiul Islam,neu
"Wides, half volleys and fumbles followed as the remaining crowd got behind their heroes",neu
New Zealand would be thinking about their last five overs with the ball and the middle-order collapse with the bat,"neu
"
"In the end, it was an easy victory for Scotland as they successfully defended a low total",ops
A comprhensive win for Pakistan but they have been made to work for the victory,pos
A commendable show by Afghanistan in their first outing,pos
Martin Guptill has been in prime form this season and he has helped NZ draw first blood,pos
They were in a bit of bother when they lost their first 3 wickets but de Villiers and JP Duminy put on a steady stand and built a solid platform,pos
Runs were coming mainly in singles and doubles but the asking rate was never allowed to climb beyond comfort,pos
"Duminy fell but du Plessis walked in and played his shots, helping himself to a fifty in company of his skipper (who reached a century himself)",pos
"In the end, it turned out to be a comfortable victory for the visitors.",pos
This total was below-par on a flat track and Amla ensured that South Africa suffered no serious hiccups,pos
His 92 oozed with class and he was helped by some poor fielding from the Kiwis,pos
Amla was at his supreme best as he stroked his 18th fifty,pos
Parnell and Albie Morkel also chipped in with some good knocks,pos
They have managed to chase down the target very easily,pos
"Getting 108 was always easy, but they lost quick wickets initially, but Joyce and Kevin O'Brien held the innings together with a solid stand to ensure there were no further hiccups in the chase",pos
"They had rested Ed Joyce today and everyone thought chasing 132 would be difficult, but Stirling batted brilliantly to stay unbeaten till the end and also notched up his highest T20I score",pos
A thrilling end to the series,pos
But C Obuya and Mishra fought pretty well and revived them a bit with a 50 run stand for the 3rd wicket,pos
What an amazing match this turned out to be,pos
Both sides were in it until the last few overs when Pakistan suddenly took the game away from the hosts,pos
Tamim set up the run chase perfectly for Bangladesh with a half century,pos
At the end it was the Gulldozer who came out on top and really just bowled his side to victory courtesy those terrific reverse swinging yorkers.,pos
Umar Akmal and Misbah steadied the ship after those quick losses and really took their side through till the end,pos
Akmal perished in the process of trying to secure the bonus point but Hammad Azam came in and struck the 5th ball that he faced to the fence to secure that extra point,pos
A superb chase aided by some dreadful bowling has sealed a famous win,pos
"The dew played its part, but full credit to the way the Bangladeshi batsmen applied themselves",pos
Shakib and Rahim played some stunning cameos while Nasir was a revelation.,pos
They lost their first match against Namibia but have been unstoppable since,pos
This win is also as comprehensive as it can get,pos
The bowlers led by Dawlat Zadran kept things very tight and choked Namibia,pos
Wickets came at regular intervals and Aftab Alam struck in quick succession late in the innings to hasten proceedings,pos
Crushing win this for Ireland,pos
Zadran gave his side a dream start by castling Porterfield 1st ball but Stirling simply took the game away with breath-taking strokeplay,pos
But Gary Wilson stayed calm and struck some crucial blows to ensure his side had no trouble at the end.,pos
"The bowlers did a great job to restrict the Aussies, and the batsmen backed it up with a good show",pos
They lost a few wickets in the middle but Dwayne Bravo and Pollard put on a 64 run stand for the 5th wicket to seal the game,pos
"Bravo fell towards the end, but Pollard and Baugh finished the game.",pos
Phew! My fingers are taking a pounding here,pos
What a match,pos
This has been nothing short of a classic,pos
"Every over had twists, drama and brilliance",pos
"However, Baugh and Russell shared a 64 run stand to keep the Windies in the hunt",pos
"Naraine stuck some lusty blows but in the end, a brain explosion resulted in the match being tied.",pos
